"poddany	c	0	-1	-1	-4.6"
"naprawdÄ™	m	1	-1	1	8.1"
"palnÄ…Ä‡	c	0	1	0	-1.0"
"gatunek	c	1	1	-1	1.4"
"wielce	c	1	1	-1	-0.6"
"przytomny	c	0	1	1	-0.0"
"poczÄ…tek	c	0	1	0	4.9"
"atmosfera	c	0	0	1	-0.3"
"traumatyczny	c	1	1	1	-4.7"
"projektant	c	1	0	0	1.9"
"leasing	c	0	0	0	-1.0"
"pragnÄ…Ä‡	c	0	0	0	5.0"
"wzniosĹ‚y	c	1	1	1	1.5"
"inny	m	1	1	1	2.8"
"pilot	c	0	0	0	-5.4"
"wyrozumiaĹ‚y	m	1	1	1	0.5"
"garaĹĽ	c	1	1	1	-0.3"
"akwarium	c	0	1	1	-0.0"
"zĹ‚udzenie	c	1	-1	-1	-2.6"
"uwaĹĽny	m	1	1	0	-4.2"
"basowy	m	1	-1	0	-2.0"
"gapowaty	m	1	-1	-1	-1.0"
"gromadziÄ‡	c	0	0	0	-2.0"
"zamieszaÄ‡	c	0	0	0	-1.6"
"wspĂłĹ‚czuÄ‡	m	1	-1	1	-2.0"
"istotny	m	0	1	1	-3.5"
"ciekawy	m	1	1	1	5.3"
"leciutki	m	1	1	0	-3.0"
"rozpaczliwie	m	1	1	1	-3.2"
"upomnieÄ‡	c	1	1	0	-2.6"
"henryk	c	1	1	0	-1.0"
"glasgow	c	1	1	0	-1.0"
"koĹ„cowy	m	0	0	0	-5.7"
"natura	c	1	1	1	-1.7"
"retoryczny	m	1	0	2	-1.0"
"dostatek	c	1	-1	0	-0.0"
"wojewĂłdztwo	c	0	0	1	-7.2"
"wznieĹ›Ä‡	m	0	0	0	-0.5"
"europejski	m	0	1	1	1.0"
"kotara	c	1	1	0	-1.0"
"majÄ…tek	c	1	-1	2	-0.7"
"czarowaÄ‡	m	1	1	1	-1.0"
"Ĺ‚Ä…czka	c	0	1	0	-1.0"
"wÄ…ski	m	0	0	0	-0.7"
"ubiegĹ‚oroczny	c	0	0	0	-2.0"
"wÄ…sko	m	1	-1	-1	-1.0"
"aparat	c	0	1	2	-2.5"
"piĹĽama	c	0	0	0	-1.0"
"prowadziÄ‡	c	0	0	1	2.9"
"brat	c	1	0	0	0.5"
"potulny	m	1	-1	-1	-0.0"
"pobudliwy	m	1	-1	-2	-1.0"
"zawiesiÄ‡	c	0	-1	0	-2.7"
"szybka	m	1	1	0	-2.6"
"bliĹşni	c	1	1	2	3.0"
"szybki	c	1	1	1	-0.1"
"popaliÄ‡	c	1	1	0	0.5"
"projektowaÄ‡	c	0	1	0	-2.5"
"koszmarnie	m	1	-1	-2	-2.6"
"pielÄ™gniarka	c	1	1	0	-3.1"
"szybko	c	1	0	0	-0.3"
"namiota	c	1	-1	0	-0.0"
"spowodowaÄ‡	c	1	1	0	-3.4"
"kompensowaÄ‡	c	0	0	0	-1.0"
"zwiÄ…zaÄ‡	c	1	1	0	0.9"
"komplet	c	0	0	0	-1.0"
"otwarcie	c	0	1	0	-1.2"
"zdecydowaÄ‡	m	0	0	-1	1.7"
"barokowy	m	0	0	0	-0.9"
"bĹ‚ahostka	c	0	0	-1	-1.0"
"bezradny	m	1	-1	-1	-4.7"
"zdecydowany	m	0	1	0	-2.6"
"bramkarz	c	1	1	1	-7.0"
"rozkosz	c	0	-1	0	1.5"
"cytologia	c	0	-1	0	-1.0"
"nagĹ‚Ăłwek	c	0	0	0	-0.5"
"ratunek	c	1	1	-1	0.4"
"spacja	c	0	-1	0	-0.0"
"rozbudowa	c	0	0	0	-2.0"
"Ĺ›piewaÄ‡	c	1	1	0	6.3"
"namacalny	m	0	0	0	-3.0"
"winien	m	0	1	0	-0.9"
"bolszewik	c	1	-1	-1	-2.0"
"przeciÄ™tny	c	0	-1	-1	-3.6"
"Ĺ‚ĂłĹĽko	c	0	0	0	-1.6"
"toporny	m	1	-1	-1	1.0"
"katolik	c	1	-1	-1	-0.6"
"kleiÄ‡	c	0	0	0	-1.0"
"chrzest	c	0	1	-1	-1.8"
"odeprzeÄ‡	m	1	1	0	2.5"
"dostÄ™p	c	0	0	0	-4.6"
"gwarny	m	1	-1	0	-0.0"
"zwyczajny	m	0	0	-1	-4.4"
"rajski	m	1	-1	-1	0.5"
"czterokrotny	m	1	0	0	-1.0"
"spis	c	0	0	0	-2.6"
"boleÄ‡	c	1	-1	-1	-2.6"
"spokojny	m	1	1	1	-1.2"
"trzpiotowaty	m	1	1	0	-1.0"
"wychodziÄ‡	c	1	1	1	3.7"
"kalesony	c	0	0	0	-2.0"
"zagroda	c	0	0	0	1.0"
"kott	c	1	1	0	-1.0"
"zwiÄ…zaĹ„	c	0	0	0	-1.0"
"wpatrzyÄ‡	m	0	0	0	1.5"
"mnĂłstwo	c	1	-1	1	2.1"
"ideologiczny	m	1	-1	1	2.3"
"miodny	m	0	1	0	-1.0"
"katowice	c	1	1	0	-1.0"
"badaÄ‡	c	0	-1	-2	-4.6"
"Ĺ›redni	c	0	0	0	-0.7"
"ewentualnie	c	0	-1	0	-1.0"
"ufny	m	1	1	-1	-1.8"
"czymĹ›	c	1	1	0	-1.0"
"sieÄ‡	c	0	0	0	0.8"
"zasilaÄ‡	c	0	0	0	-2.0"
"kota	c	0	1	0	2.8"
"kupa	c	0	0	0	2.4"
"spadkodawca	c	0	1	-1	-1.0"
"nastÄ™pca	c	1	0	0	-4.3"
"tani	m	1	1	1	-0.6"
"sĹ‚abo	m	1	-1	0	-4.3"
"fajka	c	1	-1	0	1.0"
"aktualizacja	c	0	0	0	1.3"
"zidentyfikowaÄ‡	c	0	0	-1	-4.2"
"wiara	c	1	1	0	5.0"
"nowy	m	0	1	0	6.5"
"trzeĹşwy	c	0	-1	-1	-4.4"
"kredyt	c	0	1	0	-1.8"
"kupy	c	1	1	0	-1.0"
"domyĹ›lny	m	0	0	0	-1.0"
"syrop	c	0	0	0	-1.0"
"stodoĹ‚a	c	1	1	0	-0.0"
"szĂłstka	c	0	0	0	-5.4"
"paternalistyczny	m	1	-1	-1	-1.0"
"strasznie	m	1	1	1	-5.5"
"twardy	m	1	-1	0	0.6"
"restrykcyjnie	m	1	-1	-1	-1.0"
"ustÄ™powaÄ‡	c	1	-1	2	-8.2"
"posiadaÄ‡	c	0	1	-1	2.0"
"samodzielny	m	1	1	0	-2.6"
"cierpliwy	m	1	1	1	-4.0"
"opuchnÄ…Ä‡	c	1	1	1	-4.9"
"braÄ‡	c	0	0	0	3.8"
"jedynie	c	0	-1	0	3.9"
"mityczny	c	1	-1	-1	1.5"
"usĹ‚aÄ‡	c	0	1	1	-1.0"
"poĹĽyteczny	m	1	1	1	-4.6"
"patologiczny	c	0	-1	-1	-9.3"
"ciasto	c	1	1	0	3.5"
"straszliwie	m	1	-1	-1	-7.4"
"kosmetyczny	m	0	1	0	0.4"
"kompletny	c	0	1	0	-1.8"
"odpowiedni	m	1	-1	-1	-1.7"
"ochronny	m	0	0	0	-3.9"
"rozkoszny	m	1	-1	-2	-3.9"
"kotek	c	1	1	0	0.5"
"schematyczny	m	0	-1	0	1.5"
"nosiÄ‡	c	0	0	0	4.2"
"milutki	m	1	-1	-1	-1.0"
"staraÄ‡	m	1	1	1	1.2"
"wĹ‚os	c	0	-1	0	0.1"
"swoisty	m	0	1	0	0.9"
"przerobiÄ‡	c	0	0	0	-0.5"
"hurtowo	c	0	0	0	-1.0"
"bĹ‚ogo	m	1	-1	2	-1.0"
"zbawiÄ‡	c	0	1	1	-0.0"
"bilet	c	0	-1	-1	-2.3"
"kobieta	c	0	-1	-1	2.4"
"dobitnie	m	1	-1	-1	-2.6"
"poprawny	m	0	1	0	-2.0"
"lustr	c	0	0	0	-0.5"
"fiskalny	m	0	-1	0	-2.6"
"sprzymierzeniec	c	1	1	-1	-0.0"
"stosowany	c	0	-1	0	-5.7"
"odwaĹĽny	m	1	1	1	-1.9"
"bezuĹĽyteczny	m	0	1	2	-0.0"
"dowcip	c	1	1	-2	1.8"
"bezpieczny	m	1	1	0	-1.2"
"morderca	c	1	1	-2	-4.0"
"bezgĹ‚oĹ›ny	m	1	-1	0	-2.6"
"serwer	c	1	1	0	1.5"
"uczuciowy	m	1	1	-2	-3.5"
"bezpieczno	c	1	1	0	-1.0"
"porĂłwnywalny	c	0	0	0	-2.0"
"paryĹĽ	c	1	1	0	-1.0"
"twĂłj	m	1	1	1	9.0"
"tunel	c	1	-1	0	1.7"
"medycyna	c	0	1	0	-1.1"
"umysĹ‚	c	0	-1	0	3.2"
"mÄ…droĹ›Ä‡	c	1	-1	0	6.1"
"wyzywaÄ‡	c	1	-1	-1	-2.6"
"odwrotnie	c	1	-1	-2	1.6"
"uĹĽyteczny	m	1	1	0	2.5"
"kolczyk	c	1	1	0	-0.8"
"remont	c	1	-1	-1	2.2"
"ofiarny	m	1	1	0	1.3"
"odpowiednik	c	0	0	0	-1.0"
"odpowiednio	c	0	0	0	-0.9"
"surowo	m	1	1	0	0.5"
"obrĂłt	c	0	0	0	-7.1"
"oddaliÄ‡	m	1	1	0	-0.5"
"niezwykle	c	1	1	1	-1.5"
"zwolennik	c	1	1	1	0.5"
"imiÄ™	c	0	1	0	8.0"
"zmanierowaÄ‡	c	1	-1	-1	-1.0"
"mĹ‚odzieĹĽowy	c	1	1	1	-0.5"
"epicki	m	0	1	-1	-1.0"
"piÄ™cioletni	c	0	-1	0	-0.0"
"rĂłĹĽny	m	0	1	0	5.3"
"instrument	c	0	0	-2	-0.6"
"grafik	c	0	0	0	1.3"
"znoĹ›ny	m	0	-1	-1	-2.0"
"osobisty	m	1	1	-1	2.4"
"brama	c	0	0	-1	-0.2"
"uchwyciÄ‡	c	1	1	0	-1.0"
"pierwszy	m	0	1	1	6.0"
"unia	c	0	1	0	-3.3"
"przesadnie	c	0	-1	-1	-1.0"
"rano	c	0	-1	0	1.0"
"myĹ›l	c	1	1	0	3.2"
"prowadzony	c	1	-1	0	-5.0"
"szczelny	m	1	1	1	1.5"
"zewrzeÄ‡	m	1	1	0	-1.0"
"nocleg	c	0	0	0	-2.0"
"precyzyjny	m	1	1	0	-1.9"
"dziekanat	c	0	0	0	-1.0"
"stanik	c	0	-1	-1	-1.0"
"zwyknÄ…Ä‡	m	0	-1	0	-0.5"
"grenoble	c	1	1	0	-1.0"
"miot	c	1	-1	0	-1.0"
"defekt	c	1	-1	-1	2.8"
"obowiÄ…zywaÄ‡	m	1	-1	0	-1.0"
"polegaÄ‡	c	1	1	0	1.2"
"nuda	c	1	-1	-1	1.8"
"sankcja	c	0	1	0	-1.6"
"Ĺ‚oĹĽe	c	1	1	0	-3.0"
"lekarz	c	0	1	0	4.1"
"dopracowaÄ‡	c	1	1	1	0.5"
"sĹ‚odko	c	1	-1	2	-2.4"
"rzeka	c	0	0	0	0.1"
"sÄ…siad	c	0	1	0	-0.3"
"peĹ‚noletni	c	0	1	1	-1.0"
"spekulacja	c	1	1	0	-3.0"
"czytelny	m	0	1	1	-1.0"
"tkanka	c	1	-1	-2	-9.7"
"nieistnienie	c	0	0	0	-1.0"
"sprzedaÄ‡	c	0	0	0	-3.0"
"miaĹ‚ki	m	1	-1	-1	-1.0"
"zagroĹĽenie	c	1	1	0	-5.5"
"uprawa	c	0	0	0	1.0"
"realnie	c	1	1	0	-2.6"
"rĂłĹĽnorodny	c	0	0	0	-3.2"
"boleĹ›nie	m	1	-1	-1	-3.8"
"poĹ‚udniowy	m	0	0	0	-1.7"
"przyrost	c	0	0	0	-3.9"
"aktualnie	c	0	0	0	-1.5"
"zasada	c	1	1	0	5.2"
"znakomicie	m	1	-1	-1	2.1"
"napakowaÄ‡	m	1	-1	1	-1.0"
"oficjalny	c	1	-1	0	-3.4"
"wyĹ›niÄ‡	c	1	1	0	-1.0"
"wyrobiÄ‡	c	1	1	1	-0.3"
"humor	c	0	1	0	4.9"
"przyjaciel	c	1	1	1	7.4"
"Ĺ‚akomy	m	0	0	0	-1.0"
"konsolowy	m	0	0	0	-1.0"
"raport	c	0	0	0	-3.6"
"pomarzyÄ‡	c	1	-1	-1	-1.0"
"mniejszoĹ›Ä‡	c	1	1	0	-3.0"
"zwracaÄ‡	c	1	0	0	1.8"
"przerzut	c	0	0	0	-1.0"
"chodzÄ…cy	c	0	1	0	-2.0"
"tĹ‚uszcza	c	0	0	0	-2.6"
"odbyÄ‡	c	0	0	0	4.9"
"zwolenniczka	c	0	1	1	-1.0"
"wytwĂłr	c	1	1	0	2.6"
"dojrzaĹ‚y	m	1	1	1	1.1"
"kruch	m	1	-1	-1	-1.0"
"skrzat	c	1	1	1	-1.0"
"super	m	1	1	1	3.0"
"humanista	c	1	-1	0	-1.0"
"zeszyt	c	0	1	2	-1.1"
"sĹ‚odki	m	0	0	1	-2.7"
"zachwycaÄ‡	m	1	1	0	3.6"
"opis	c	1	1	1	1.0"
"zezĹ‚oĹ›ciÄ‡	c	1	-1	-1	-1.0"
"felga	c	0	1	-1	-1.0"
"ĹĽarliwy	m	1	-1	-1	-0.6"
"plus	c	1	1	0	-0.0"
"przekonany	c	1	1	1	-0.5"
"odpowiadaÄ‡	c	1	1	0	2.7"
"zawodowy	c	0	0	1	2.5"
"haĹ‚aĹ›liwie	m	1	-1	-1	-1.0"
"nieustannie	c	1	1	1	-2.0"
"sprzedaĹĽ	c	0	0	0	-2.4"
"ogrĂłdek	c	1	1	0	1.1"
"zamek	c	0	1	-1	0.3"
"ateista	c	1	1	0	-1.0"
"lampion	c	0	1	0	-1.0"
"pomalowaÄ‡	c	1	1	0	3.0"
"szkoĹ‚a	c	0	0	0	3.9"
"rosja	c	1	1	0	-1.0"
"wynagrodziÄ‡	c	1	1	0	-0.0"
"podle	m	1	-1	-2	-2.6"
"galaktyczny	c	1	-1	0	-1.0"
"wysokokaloryczny	m	1	1	1	-1.0"
"amsterdam	c	1	1	0	-1.0"
"stereotypowy	m	1	-1	-2	-1.0"
"przestraszyÄ‡	c	0	-1	-1	-1.4"
"jednakowo	m	1	-1	-1	-2.6"
"strzaĹ‚eczka	c	0	0	0	-1.0"
"irlandia	c	1	1	0	-1.0"
"boisko	c	0	1	1	-2.1"
"przeklinaÄ‡	c	0	0	-2	-2.2"
"stratny	c	0	1	1	-1.0"
"fajno	c	1	1	1	-1.0"
"potwierdziÄ‡	c	1	1	0	-1.6"
"bezkresny	m	0	0	0	-1.0"
"zrĂłwnowaĹĽony	c	0	1	1	-2.6"
"synonim	c	1	1	0	-3.6"
"dowartoĹ›ciowaÄ‡	m	1	1	-1	-1.0"
"jednorodzinny	c	0	0	0	1.0"
"jakimĹ›	c	1	1	0	-1.0"
"skĹ‚onnoĹ›Ä‡	c	1	-1	0	-3.1"
"przystanek	c	0	1	1	1.0"
"niewygodny	c	1	1	0	-5.0"
"ubikacja	c	0	1	0	-1.6"
"zaaferowany	m	1	1	1	-1.0"
"popularnoĹ›Ä‡	c	0	1	1	1.8"
"Ĺ‚apka	c	1	-1	-1	-0.6"
"trup	c	1	1	0	-3.0"
"przebojowy	m	1	-1	1	-1.0"
"porwaÄ‡	c	1	1	0	-5.6"
"zdeklasowaÄ‡	c	1	1	-1	-1.0"
"substrat	c	1	1	0	-1.0"
"sprawny	m	1	1	0	1.1"
"wyszukany	m	1	-1	0	0.5"
"egocentryczny	m	1	-1	-2	-2.0"
"funkcjonalny	m	0	1	0	2.1"
"ĹĽona	c	1	-1	0	5.3"
"okres	c	0	0	0	0.5"
"wizjonerski	m	1	1	2	-1.0"
"przesada	c	1	-1	0	0.5"
"orgazm	c	1	0	-1	-10.0"
"szaĹ‚	c	0	1	0	-1.5"
"sakiewka	c	0	-1	0	-1.0"
"zasadowy	m	0	0	0	-3.6"
"pytaÄ‡	c	1	1	1	5.2"
"polska	m	1	1	0	-1.0"
"baza	c	0	0	0	0.8"
"Ĺ›piÄ…cy	c	0	1	1	-1.0"
"poseĹ‚	c	0	1	2	-2.2"
"rzeczowy	m	0	1	0	-1.6"
"polski	c	1	-1	0	7.3"
"przegrany	c	0	0	0	-3.6"
"gĹ‚Ä™boki	m	1	-1	0	0.2"
"niebieski	c	0	1	0	4.3"
"wĹ‚asny	c	1	1	1	3.1"
"gĹ‚os	c	0	0	2	2.3"
"grzyb	c	1	1	0	0.8"
"magicznie	c	0	0	0	1.5"
"krĂłlewski	c	0	1	0	0.3"
"uchwyt	c	0	0	0	-2.3"
"wnieĹ›Ä‡	c	0	0	0	-2.9"
"nauka	c	1	1	-1	2.2"
"lalkarz	c	0	0	-1	-1.0"
"bezgranicznie	m	1	1	-1	1.3"
"dzieĹ„	c	0	0	0	5.7"
"skrupulatny	m	1	-1	1	-1.0"
"Ĺ‚adowaÄ‡	c	1	-1	-1	-1.0"
"niepotrzebny	c	1	0	0	-1.3"
"promocyjny	c	1	1	0	-2.6"
"konsekwencja	c	0	0	0	-7.4"
"doĹ‚Ä…czaÄ‡	c	0	0	0	-0.0"
"bolÄ…	c	1	1	0	-1.0"
"kanoniczny	m	0	1	0	-2.0"
"przeĹĽreÄ‡	m	1	-1	-1	-1.0"
"rola	c	0	1	0	6.1"
"milioner	c	1	1	1	1.0"
"test	c	0	0	0	-7.7"
"zakazaÄ‡	c	1	-1	0	-1.6"
"grzecznie	m	1	1	0	-0.0"
"gdaĹ„sk	c	1	1	0	-1.0"
"klÄ…twa	c	0	-1	0	-1.0"
"haĹ‚aĹ›liwy	c	1	-1	-2	-5.7"
"prÄ…cie	c	0	-1	0	-2.0"
"wakacje	c	1	1	1	4.0"
"ujemny	m	0	0	0	-4.2"
"przymierze	c	1	1	0	-2.6"
"niedostÄ™pny	c	1	-1	-1	-3.0"
"koncert	c	0	1	1	6.5"
"zarejestrowaÄ‡	c	0	0	0	-1.4"
"pewnoĹ›Ä‡	c	0	-1	0	0.8"
"integralny	m	0	0	-1	0.5"
"arbitralny	m	0	-1	0	-1.0"
"osobiĹ›cie	c	1	1	0	2.1"
"dojrzewalnia	c	1	1	0	-1.0"
"taĹ„czyÄ‡	c	1	-1	-2	4.5"
"weekend	c	0	1	0	1.3"
"wĂłwczas	m	1	0	0	3.4"
"odwaga	c	1	-1	0	-5.0"
"noĹ›nik	c	1	1	0	-2.0"
"czystoĹ›Ä‡	c	0	1	1	4.5"
"bajeczka	c	1	1	2	-0.0"
"obraz	c	1	1	0	7.0"
"faza	c	0	0	0	-4.6"
"dotkliwy	m	1	-1	-2	-4.9"
"ĹĽartĂłw	c	1	1	0	-1.0"
"silny	m	1	-1	-1	-0.4"
"przenikliwy	m	1	1	1	-3.6"
"pomieszczenie	c	0	0	0	0.7"
"przyczyna	c	1	1	1	-2.6"
"rozum	c	1	1	1	6.7"
"opodatkowaÄ‡	c	0	0	0	-1.0"
"martwy	m	1	1	1	-0.8"
"bezawaryjny	c	1	1	0	-1.0"
"maĹ‚y	m	1	-1	0	3.4"
"znaczyÄ‡	m	1	-1	2	5.3"
"cudny	m	1	1	0	2.0"
"opatrzony	c	0	0	0	-2.0"
"brytyjski	c	1	1	0	-3.7"
"koncern	c	0	-1	0	-1.4"
"telefon	c	0	-1	0	1.9"
"wykazywaÄ‡	c	0	1	0	-3.6"
"lider	c	1	1	0	-6.9"
"ukochany	c	1	-1	-1	0.3"
"ohydnie	m	1	-1	-2	-1.0"
"mila	m	1	1	0	3.2"
"czytaÄ‡	c	1	0	0	7.5"
"przerwa	c	0	1	1	-2.7"
"huczny	c	1	-1	0	-1.0"
"odziaÄ‡	c	1	1	0	-0.0"
"dĹ‚ugi	c	0	0	0	0.4"
"klasyczny	m	1	1	0	3.5"
"niewidoczny	c	0	-1	0	-3.0"
"okolica	c	1	-1	-1	0.0"
"choroba	c	1	1	0	-4.4"
"pretensjonalny	m	1	-1	2	-1.0"
"Ĺ‚adny	m	1	1	2	7.9"
"finlandia	c	1	1	0	-1.0"
"wyzwaÄ‡	c	0	0	0	-0.0"
"petersburg	c	1	1	0	-1.0"
"stwierdziÄ‡	c	0	0	0	-1.1"
"facetka	c	0	-1	-1	-1.0"
"dobrze	m	0	1	1	7.5"
"rozbudowaÄ‡	c	0	1	0	0.8"
"czarny	m	1	-1	-1	0.5"
"sztuka	c	0	0	0	14.3"
"drewniany	m	1	-1	0	3.4"
"paliwoĹĽerny	m	1	-1	-1	-1.0"
"tunezja	c	1	1	0	-1.0"
"chĹ‚opiec	c	0	-1	0	3.4"
"moderator	c	1	1	0	1.3"
"zaĹ‚Ä…czyÄ‡	c	0	0	0	-1.0"
"prozaiczny	m	1	-1	0	0.5"
"lakoniczny	m	0	-1	-1	-2.0"
"okĹ‚adka	c	0	0	0	-0.7"
"bierny	c	0	-1	0	-4.0"
"kryzys	c	0	1	1	-7.1"
"dziki	c	1	1	1	-3.9"
"obrotowy	c	0	1	0	-1.0"
"minuta	c	0	0	0	-0.3"
"przedrukowywaÄ‡	c	0	0	0	-1.0"
"obecnie	c	0	0	0	-3.5"
"priorytet	c	1	0	0	-2.0"
"ogrĂłd	c	0	1	0	4.6"
"rozpraszaÄ‡	c	1	-1	0	-4.0"
"rozgĹ‚oĹ›nia	c	1	1	0	-1.0"
"dowĂłdczy	c	0	0	0	-1.0"
"dzisiejszy	c	1	1	0	2.1"
"powtĂłrzyÄ‡	c	1	-1	0	0.2"
"ekspert	c	0	0	1	-6.5"
"stado	c	1	1	2	-5.4"
"kardynaĹ‚	c	1	1	1	-3.3"
"chudziÄ‡	m	1	1	0	-1.0"
"team	c	1	1	0	-1.0"
"seweryn	c	1	1	0	-1.0"
"pasja	c	1	1	2	6.3"
"przyzwyczajenie	c	0	1	0	-1.6"
"radoĹ›nie	m	1	-1	-1	3.0"
"podparcie	c	0	1	0	-1.0"
"mÄ™czyÄ‡	c	1	1	-1	-2.6"
"przestÄ™pstwo	c	0	1	-2	-3.6"
"skryta	m	1	1	-1	-2.6"
"zwyczaj	c	1	1	0	2.0"
"nawrĂłciÄ‡	c	0	1	2	4.5"
"Ĺ›cigaÄ‡	c	1	-1	0	-6.4"
"przeĹ‚omowy	c	1	1	0	-4.2"
"korzystaÄ‡	c	0	0	0	1.6"
"prawomocny	c	1	1	0	-1.0"
"renta	c	0	1	-1	-3.9"
"wielki	m	0	0	0	5.1"
"magiczny	m	1	1	0	-4.0"
"odstÄ™p	c	0	0	0	-1.0"
"rolnik	c	1	1	2	-2.0"
"zaawansowany	m	0	0	0	1.5"
"nabrzmieÄ‡	c	0	-1	0	-2.0"
"przysĹ‚owiowy	c	1	1	0	-0.8"
"energooszczÄ™dny	m	1	1	0	1.0"
"niechlujny	c	1	-1	0	-1.0"
"miodnie	c	1	1	-2	-1.0"
"dodaÄ‡	c	0	0	0	3.4"
"przepis	c	0	1	0	-2.5"
"godzinny	m	0	0	0	-2.0"
"poczciwy	m	1	1	1	-0.3"
"szwajcar	c	1	-1	0	-2.0"
"plebejski	m	1	-1	-1	-1.0"
"zdobyÄ‡	m	0	0	-1	1.5"
"zielony	m	0	0	0	1.4"
"wstÄ™p	c	1	-1	-1	1.7"
"harmonijka	c	1	1	0	-1.0"
"przeĹşroczysty	m	0	0	0	-1.0"
"opaĹ›Ä‡	m	1	1	2	-5.7"
"blisko	m	0	0	1	-2.6"
"Ĺ›wiÄ™to	c	0	1	-1	3.6"
"bliski	m	1	-1	-2	5.1"
"produkowaÄ‡	c	1	0	0	-0.4"
"obejrzeÄ‡	c	0	0	-2	2.6"
"zainteresowany	c	1	1	-1	-1.0"
"niebagatelny	c	0	0	0	-0.0"
"chrystus	c	1	1	0	-1.0"
"otyĹ‚y	m	1	1	1	-4.0"
"wzmocniÄ‡	c	1	-1	1	-1.8"
"wymowny	c	1	0	0	-0.0"
"stateczny	m	1	1	1	-1.0"
"jednoroĹĽec	c	1	1	0	-1.0"
"brzemienny	c	1	0	0	-3.0"
"prawdziwek	c	1	-1	2	-1.0"
"uroda	c	1	-1	2	6.2"
"aktualny	m	1	1	0	-2.6"
"elitarny	m	1	1	0	-1.0"
"niewiedza	c	1	1	-1	-2.0"
